0;1;2?ParameterNavn;3Energi (kJ);4Energi (kcal);5Protein;6Protein fra Aminosyrer;7Protein, 8deklaration;9Kulhydrat difference;10Tilg�ngelig kulhydrat;11Tilg�ngelig kulhydrat, deklaration;12Kostfibre;13Fedt;14Alkohol;15Salt deklaration;16Aske;17T�rstof;18Vand;19A-vitamin;20Retinol;21beta-Caroten;22D-vitamin;23D3-vitamin;24D2-vitamin;25 25-hydroxy D3-vitamin;26 25-hydroxy D2-vitamin;27E-vitamin;28alfa-Tokoferol;29beta-Tokoferol;30gamma-Tokoferol;31delta-Tokoferol;32alfa-Tokotrienol;33K1-vitamin;34Thiamin (B1-vitamin);35Thiamin;36 2-(1-hydroxyethyl)thiamin;37Riboflavin (B2-vitamin);38Niacin�kvivalent;39Niacin;40B6-vitamin;41Pantothensyre;42Biotin;43Folat;44Frit folat;45B12-vitamin;46C-vitamin;47Ascorbinsyre;48Dehydroascorbinsyre;49Natrium;50Kalium;51Calcium;52Magnesium;Rubidium;Jern;Kobber;Zink;Mangan;Krom;Molybd�n;Cobolt;Selenium;Aluminium;Silicium;Bor;Fosfor;Fluor;Chlorid;Brom;Jod;Svovl;Nikkel;Kviks�lv;Arsen;Cadmium;Bly;Tin;Fruktose;Galaktose;Glukose;Sum monosakkarider;Laktose;Maltose;Sakkarose;Sum disakkarider;Maltotriose;Raffinose;Sum sukkerarter;Tilsat Sukker;Frie sukkerarter;Sorbitol;Mannitol;Inositol;Maltitol;Sum sukkeralkoholer;Stivelse;Cellulose;Lignin;Uopl�selige kostfibre;H�j molekylev�gt opl�selige kostfibre;Lav molekylev�gt opl�selige kostfibre;Crude fibre;Neutral detergent fibre;L-m�lkesyre;D-m�lkesyre;M�lkesyre;Citronsyre;Oxalsyre;�blesyre;Eddikesyre;Propionsyre;Benzosyre;Sum organiske syrer;C4:0;C6:0;C8:0;C10:0;C12:0;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;C12:1,n-1;C14:1,n-5;C15:1,n-5;C16:1,n-7;C17:1,n-7;C18:1,n-7;C18:1,n-9;C18:1,n-12;C20:1,n-9;C20:1,n-11;C20:1,n-15;C22:1,n-9;C22:1,n-11;C24:1,n-9;C14:1,n-5,trans;C16:1,n-7,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,n-6;C18:2,konjugeret;C18:3,n-3;C18:3,n-6;C18:4,n-3;C20:2,n-6;C20:3,n-3;C20:3,n-6;C20:4,n-3;C20:4,n-6;C20:5,n-3;C22:2,n-6;C22:3,n-3;C22:4,n-6;C22:5,n-3;C22:5,n-6;C22:6,n-3;C18:2,trans;Andre fedtsyrer;Sum m�ttede fedtsyrer;Sum enkeltum�ttede fedtsyrer;Sum flerum�ttede fedtsyrer;Sum transfedtsyrer;Sum fedtsyrer under detektionsgr�nsen;Sum fedtsyrer;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Kolesterol;Nitrogen;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Serin;Hydroxyprolin;Ornitin;Histamin;Serotonin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Sum biogene aminer;Svind;Nitrogen-til-protein faktor;Fedtsyrekonverteringsfaktor;Massefylde
P�re, r�;Pear, raw;9;207;49;0,3;0,2;0,3;14,4;11,1;10,6;3,2;0,1;0,0;0,001945625;0,275625;15,00188679;84,99811321;5,4;0,0;65;0,00;0,00;;;;0,58;0,58;;;;;;0,010;;;0,01;0,28;0,23;0,01;0,05;0,4;16,0;4,0;0,00;6,1;5,3;0,8;0,8;122,3;10,1;6,5;;0,10;0,065;0,11;0,05;0,02;0,0;;0,10;;;;11;;;;0,2;;8,5;0,01;0,47;0,48;0,16;;5,97;;1,67;7,64;0,00;0,00;0,69;0,69;;;8,33;0,00;0,00;2,24;;;;2,24;0,00;0,63;0,40;;;;;;;;;;;;;;;;;;;;;;;;0,01;;0,00;;;;;;;;;0,00;;;0,01;;;;;;;;;;;;;0,02;;0,01;;;;;;;;;;;;;;;;;0,01;0,01;0,03;;;0,05;0,01;0,02;0,0;0,05;12;20;20;3;2;12;5;11;3;15;9;6;14;57;31;12;28;15;;;0,01;0,00;0,00;;;;;;0,01;9,4;6,25;0,80;
Rabarber, r�;Rhubarb, raw;10;108;26;0,9;0,4;0,9;6,8;3,0;1,9;3,8;0,3;0,0;0,0075;1,5;9,5;90,5;9,8;0,0;118;0,00;0,00;;;;0,35;0,35;;;;;;0,030;;;0,03;0,43;0,25;0,04;0,09;;7,0;9,0;0,00;13,0;13,0;;3,0;280,0;115,5;12,0;;0,30;0,056;0,23;0,17;0,60;0,0;;0,37;;;;24;;;;0,3;;7,2;0,05;0,06;1,69;1,20;;0,75;;0,89;1,64;0,00;0,00;0,00;0,00;;;1,64;0,00;0,00;;;;;;0,22;1,31;0,12;;;;;;;;;;;;;;0,03;;;;;;;;;;0,06;;0,01;;;;;;;;;;;;0,02;;;;;;;;;;;;;0,12;;0,04;;;;;;;;;;;;;;;;;0,06;0,02;0,16;;;0,24;0,04;0,12;0,0;0,14;27;39;40;11;1;26;17;22;11;42;33;19;29;46;76;27;24;27;;;;;0,00;;;;;;0,00;38,0;6,25;0,80;
Solb�r, r�;Currant, black, raw;11;314;75;1,5;;1,5;17,2;11,4;9,9;5,8;1,3;0,0;0,0075;0,88;20,87619048;79,12380952;10,8;0,0;130;0,00;0,00;;;;2,10;2,10;;;;;;0,025;;;0,03;0,52;0,30;0,08;0,40;2,4;8,2;15,0;0,00;181,0;181,0;;3,0;337,0;59,1;22,0;;0,80;0,099;0,29;0,31;0,80;0,0;;1,10;;;;48;;;;1,5;;9,6;0,03;0,17;0,18;1,48;;4,90;;4,00;8,90;0,00;0,00;1,00;1,00;;;9,90;0,00;0,00;0,00;;;;0,00;0,00;1,38;1,02;;;;;;;;;;;;;;0,03;;;;;;;;;;0,22;;0,02;;;;;;;;;;;;0,08;;;;;;;;;;;;;0,49;;0,24;;;;;;;0,00;;;;;;;;;;0,24;0,08;0,73;;;1,06;0,24;0,49;0,0;0,24;;;;;;;;;13;;;;;;;;;;;;;;0,03;;;;;;0,03;2,0;6,25;0,80;
Yoghurt naturel, s�dm�lk;Yogurt plain, whole milk;12;260;62;3,8;3,4;3,7;4,0;4,0;3,6;0,0;3,6;0,0;0,116231343;0,776238806;12,17014925;87,82985075;29,9;28,6;16;0,10;0,10;;;;0,02;0,02;;;;;0,0;0,041;;;0,17;0,96;0,10;0,04;0,25;1,8;21,0;126,0;0,22;0,2;0,2;;46,5;145,7;135,5;11,7;;0,05;0,008;0,49;0,01;0,05;0,0;;1,78;;;;99;;91;;12,0;;0,4;;;0,00;0,09;;0,00;1,13;0,00;1,13;2,50;0,00;0,00;2,50;;;3,63;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;0,60;0,45;1,04;0,20;;;;;2,25;1,25;0,12;0,08;0,05;0,11;0,14;;0,40;;1,06;;0,36;;;;;;;0,05;;0,08;;;0,80;;;0,04;;;;;;;;;;0,07;;0,03;;;;;;;;;;;;;;;;;2,31;0,96;0,10;;;3,38;0,03;0,07;13,6;0,59;202;362;338;95;25;166;172;160;52;255;131;101;125;333;736;77;356;208;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,03
Bladselleri, r�;Celery, raw;13;98;23;0,7;0,5;0,7;5,5;3,9;1,9;1,6;0,2;0,0;0,155;1,073333333;7,5;92,5;1,4;0,0;17;0,00;0,00;;;;0,20;0,20;;;;;;0,035;;;0,08;0,59;0,45;0,09;0,40;0,1;28,0;6,0;0,00;9,0;9,0;;62,0;318,0;56,7;8,0;;0,40;0,110;0,10;;1,60;;;0,05;;;;30;;;;1,1;;1,8;0,07;0,70;1,58;0,90;;0,81;;0,94;1,75;;0,00;0,04;0,04;;0,00;1,79;0,00;0,00;;;;;;0,10;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,03;;0,00;;;;;;;;;0,00;;;0,03;;;0,00;;0,00;0,00;;;;;;;0,07;;0,00;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,04;0,03;0,07;;;0,13;0,00;0,07;0,0;0,12;29;51;16;13;4;33;10;25;8;36;30;11;25;131;98;23;19;22;;;;;;;;;;;;32,2;6,25;0,80;
Blomk�l, uspecificeret, r�;Cauliflower, all varieties, raw;14;116;28;2,4;1,6;2,4;4,7;2,5;1,9;2,2;0,4;0,0;0,0425;0,72;8,257012987;91,74298701;3,3;0,0;40;0,00;0,00;;;;0,20;0,20;;;;;16,0;0,059;;;0,07;1,06;0,60;0,15;0,60;1,5;165,2;32,0;0,00;76,8;68,1;8,7;17,0;286,2;24,5;13,2;;0,40;0,042;0,26;0,23;1,10;;;0,50;;;;48;;;;0,8;;8,9;0,07;0,18;0,74;0,50;;1,31;;0,51;1,82;0,00;0,00;0,06;0,06;;;1,88;0,00;0,00;;;;;;0,01;1,12;0,01;;;;;;;;;;;;;;1,50;;;;;;;;;;0,07;;0,01;;;;;;;;;;;;0,03;;;;;;;;;;;;;0,03;;0,19;;;;;;;;;;;;;;;;;0,08;0,03;0,22;;;0,32;0,19;0,03;0,0;0,39;86;128;117;30;14;82;51;82;28;140;93;43;183;198;268;86;105;121;;;;0,01;;;;;;;0,01;34,0;6,25;0,80;
Blomme, r�;Plum, raw;15;199;47;0,5;0,3;0,5;12,1;10,5;10,8;1,6;0,3;0,0;0,0075;0,575;13,46875;86,53125;6,7;0,0;80;0,00;0,00;;;;0,40;0,40;;;;;;0,020;;;0,03;0,46;0,40;0,05;0,15;0,0;3,0;1,0;0,00;5,0;5,0;;3,0;140,0;8,6;5,0;;0,14;0,063;0,09;0,10;0,30;0,0;;0,11;;;;20;;;;0,4;;6,7;0,04;0,02;0,07;0,50;;2,32;;3,32;5,64;0,00;0,00;3,52;3,52;;;9,16;0,00;0,00;1,66;;;;1,66;0,00;0,43;0,36;;;;;;;;;;;;;;0,60;;;;;;;;;;0,04;;0,01;;;;;;;;;;;;0,02;;;;;;;;;;;;;0,11;;0,06;;;;;;;;;;;;;;;;;0,06;0,02;0,17;;;0,24;0,06;0,11;0,0;0,09;15;23;21;3;2;16;9;15;4;19;12;9;19;95;22;15;18;28;;;0,01;0,47;0,03;;;;;;;8,0;6,25;0,80;
Bl�b�r, r�;Blueberries, raw;16;219;52;0,7;;0,7;11,9;10,4;10,4;1,5;0,5;0,0;0,0075;0,2;13,31428571;86,68571429;1,1;0,0;13;0,00;0,00;;;;;;;;;;;0,030;;;0,03;0,59;0,40;0,06;0,16;;6,0;2,0;0,00;44,0;44,0;;3,0;103,0;15,0;7,0;;0,80;0,110;0,10;3,30;1,00;0,0;;0,00;;;;9;;;;1,2;;;;;;;;4,73;;4,73;9,47;0,00;0,00;0,03;0,03;;;9,50;0,00;0,00;0,00;;;;0,00;;;;;;;;;;;;;;;;;160,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,03;0,09;0,52;;;0,40;0,16;0,24;0,0;0,11;;;;;;;;;11;;;;;;;;;;;;0,01;0,00;0,00;;;;;;0,01;2,0;6,25;0,80;
Broccoli, r�;Broccoli, raw;17;148;35;3,6;;3,6;6,3;3,1;2,1;3,2;0,2;0,0;0,031117857;1,01375;11,13157895;88,86842105;44,4;0,0;533;0,00;0,00;;;;1,45;1,45;;;;;260,0;0,087;;;0,11;1,23;0,57;0,22;0,69;7,4;239,0;;0,00;116,7;111,5;5,2;12,4;389,0;44,4;20,8;;0,70;0,050;0,42;0,26;0,34;0,0;;2,44;;;;78;;;;0,2;;9,5;0,01;0,42;0,88;0,26;;1,05;;0,93;1,98;;0,00;0,09;0,09;;0,00;2,07;0,00;0,00;;;;;;0,00;0,83;0,03;;;;;;;;;;;;;;1,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,19;;;0,0;0,57;137;188;182;51;40;131;;154;40;171;222;80;;;;;;;;;0,01;0,02;;;;;;;0,03;17,1;6,25;0,80;
Bromb�r, r�;Blackberry, raw;18;153;37;1,4;;1,4;7,7;3,4;4,5;4,3;1,0;0,0;0,005;0,4;10,5;89,5;16,7;0,0;200;0,00;0,00;;;;5,50;5,50;;;;;;0,017;;;0,05;0,69;0,50;0,05;0,25;0,4;34,0;;0,00;15,0;15,0;;2,0;266,0;27,0;23,0;;0,55;0,120;0,53;0,65;1,00;;;0,10;;;;37;;;;0,4;;;;;;;;2,33;;2,17;4,50;;0,00;0,00;0,00;;;4,50;0,00;0,00;0,00;;;;0,00;0,00;;;;;;4,10;4,53;;;;;;;;;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,01;0,02;0,30;;;0,80;0,09;0,19;0,0;0,22;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;4,0;6,25;0,80;
Brune b�nner, t�rrede, r�;Beans, brown, dried, raw;19;1313;312;18,9;13,4;18,9;63,4;45,6;45,6;17,8;2,0;0,0;0,02;3,4;87,7;12,3;1,1;0,0;13;0,00;0,00;;;;0,34;0,34;;;;;170,0;0,350;;;0,14;5,93;2,00;0,42;0,50;0,5;140,0;24,0;0,00;0,0;0,0;;8,0;1327,0;77,3;131,0;;5,00;0,500;2,00;2,00;11,40;;;8,80;;;;477;;;;1,9;;273,1;0,10;0,00;1,59;6,98;;;;;;;;;;;;3,20;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,20;0,10;0,90;;;1,60;0,52;0,33;0,0;3,02;877;1331;1361;172;124;937;423;786;236;1905;907;484;726;227;2480;696;696;1179;;;;;;;;;;;;0,0;6,25;0,80;0,75
Voksb�nner, r�;Beans, wax, raw;20;148;35;2,1;1,5;2,1;7,1;5,3;5,3;1,8;0,2;0,0;0,015;0,6;10;90;4,6;0,0;55;0,00;0,00;;;;0,45;0,45;;;;;;0,075;;;0,13;1,05;0,60;0,10;0,05;0,7;100,0;8,0;0,00;21,0;21,0;;6,0;209,0;45,0;27,0;;1,10;0,070;0,40;;;;;0,50;;;;38;;;;0,6;;;;;;;;;;;;;;;;;;2,50;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,03;0,00;0,05;;;0,16;0,03;0,02;0,0;0,34;81;118;111;28;7;57;47;91;27;104;77;33;84;336;218;64;60;165;;;;;;;;;;;;12,0;6,25;0,80;
Citron, r�;Lemon, raw;21;187;44;0,5;0,3;0,5;9,9;8,7;3,1;1,2;1,1;0,0;0,0075;0,3;11,775;88,225;1,7;0,0;20;0,00;0,00;;;;0,80;0,80;;;;;;0,045;;;0,03;0,24;0,20;0,06;0,23;0,5;32,0;7,0;0,00;49,0;49,0;;3,0;175,0;35,1;9,0;;0,08;0,053;0,13;0,04;0,20;;;0,12;;;;21;;;;0,3;;6,6;0,13;0,04;0,04;0,40;;0,96;;1,07;2,03;;;1,09;1,09;;;3,11;0,00;0,00;0,00;;;;0,00;0,00;;;;;;0,40;;;;;4,80;;;;;;4,80;0,00;0,00;0,00;0,00;0,00;;0,01;;0,22;;0,01;;;;;;;;;0,01;;;0,06;;;0,00;;0,00;;;;;;;;0,40;;0,17;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,24;0,07;0,57;;;0,88;0,17;0,40;0,0;0,08;14;12;25;7;6;18;10;7;2;18;30;7;29;69;57;48;26;14;;;;0,00;;;;;;;0,00;35,0;6,25;0,80;
Dild, r�;Dill, raw;22;201;48;3,5;;3,5;7,0;4,9;4,9;2,1;1,1;0,0;0,0675;2,45;14,05;85,95;498,5;0,0;5982;0,00;0,00;;;;1,70;1,70;;;;;;0,190;;;0,43;3,51;2,40;0,30;0,30;0,4;116,0;41,0;0,00;70,0;70,0;;27,0;647,0;201,5;28,0;;5,50;0,220;1,80;2,70;20,30;0,0;;2,70;;;;52;;;;3,9;;5,7;0,00;2,00;8,20;16,20;;;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;;0,00;;0,05;;0,01;;;;;;;;;0,00;;;0,75;;;;;;;;;;;;;0,08;;0,01;;;;;;;;;;;;;;;;;0,06;0,75;0,09;;;0,90;0,01;0,08;0,0;0,55;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;52,0;6,25;0,80;
Gr�nk�l, r�;Kale, raw;23;252;60;4,7;3,1;4,7;10,9;4,7;2,0;6,2;1,2;0,0;0,0875;1,777777778;18,52;81,48;420,8;0,0;5050;0,00;0,00;;;;5,40;5,40;;;;;250,0;0,150;;;0,29;3,98;2,80;0,35;1,00;36,0;60,0;44,0;0,00;169,0;169,0;;35,0;264,0;218,5;20,0;;2,00;0,091;0,62;0,50;8,30;2,0;;2,10;;;;74;;;;1,4;;13,5;0,88;1,94;2,96;8,03;;0,94;;0,76;1,70;;0,00;0,20;0,20;;0,12;1,90;0,00;0,00;;;;;;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;;;;;;;;;;;0,03;;;;;;;;;;;;;;;;0,20;;0,54;;;;;;;0,00;;;;;;;;;;0,15;0,03;0,74;;;0,92;0,54;0,20;0,0;0,74;179;298;253;54;22;201;112;179;71;253;216;89;276;350;410;201;268;186;;;;;;;;;;;;46,3;6,25;0,80;
Gulerod, uspec., r�;Carrot, raw;24;152;36;0,7;0,4;0,7;8,9;6,0;6,2;2,9;0,4;0,0;0,165;0,720769231;10,6859375;89,3140625;815,8;0,0;9790;0,00;0,00;;;;0,55;0,55;;;;;13,2;0,040;;;0,03;1,10;1,00;0,12;0,28;3,4;63,0;15,0;0,00;7,0;5,0;2,0;66,0;285,7;24,6;9,6;;0,24;0,036;0,19;0,36;0,80;0,0;;0,10;;;;33;;;;3,0;;4,6;0,16;0,18;1,74;1,40;;1,40;;1,52;2,92;;0,00;3,26;3,26;;0,00;6,18;0,00;0,00;;;;;;0,00;0,95;0,06;;;;;;;;;;;;;;0,03;;;;;;;;;;0,07;;0,01;;;;;;;;;;;;0,01;;;;;;;;;;;;;0,21;;0,03;;;;;;;0,00;;;;;;;;;;0,08;0,01;0,24;;;0,32;0,03;0,21;0,0;0,11;20;26;24;6;1;18;9;18;6;30;22;8;53;97;126;19;16;24;;;0,01;0,00;;;;;;;0,01;15,6;6,25;0,80;
Hornfisk, r�;Garfish, raw;25;450;107;19,5;16,2;19,5;0,0;0,0;0,0;0,0;3,2;0,0;0,155;1,204166667;23,9;76,1;3,1;3,1;0;5,16;5,16;;0,00;;0,76;0,76;;;;;0,0;0,000;;;0,10;10,81;7,10;0,41;0,48;4,2;1,0;1,0;7,70;0,4;0,4;;62,0;301,0;79,0;23,4;;0,61;0,064;2,72;0,02;6,00;;;29,50;;;;213;;;;19,0;;2,2;7,62;37,14;0,22;0,45;;;;;;;;;;;;0,00;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;;0,07;0,00;0,48;;0,09;0,00;;0,00;;0,00;;;;0,17;;0,08;0,55;;0,03;;;0,00;0,01;0,03;;;;;;0,08;;0,04;;0,03;0,01;;0,00;0,01;0,02;0,12;;;;0,08;;0,65;;0,04;0,64;0,88;1,04;;;2,61;0,93;0,12;85,0;3,22;967;1451;1773;580;164;774;709;871;222;1096;1257;677;1322;1838;2547;1096;709;838;;;;;;;;;;;;42,0;6,25;0,81;
Hvidk�l, r�;Cabbage, white, raw;26;133;32;1,2;0,8;1,2;7,3;5,1;4,5;2,3;0,2;0,0;0,015;0,612857143;9,382926829;90,61707317;2,9;0,0;35;0,00;0,00;;;;0,02;0,02;;;;;76,0;0,049;;;0,04;0,55;0,40;0,16;0,21;1,2;77,0;;0,00;45,8;45,8;;6,0;240,4;50,9;10,9;;0,31;0,019;0,15;0,24;1,70;0,0;;0,77;;;;30;;;;0,7;;2,7;0,09;0,12;0,28;0,50;;1,88;;2,48;4,36;0,00;0,00;0,14;0,14;;0,00;4,50;0,00;0,00;;;;;;0,03;0,71;0,06;;;;;;;;;;;;;;0,03;;;;;;;;;;0,04;;0,00;;;;;;;;;0,00;;;;;;;;;;;;;;;;0,03;;0,08;;;;;;;0,00;;;;;;;;;;0,04;0,00;0,11;;;0,16;0,08;0,03;0,0;0,20;27;35;35;9;5;22;12;24;9;45;67;22;61;110;292;27;57;51;;;0,01;;;;;;;;0,01;7,9;6,25;0,80;
Hyben, r�;Rose hip, raw;27;332;79;0,6;;0,6;21,1;15,0;15,0;6,1;0,5;0,0;0,06;0,9;23,08;76,92;950,0;0,0;11400;0,00;0,00;;;;;;;;;;;0,060;;;0,07;0,54;0,50;0,05;;;;;0,00;840,0;840,0;;24,0;410,0;184,0;28,0;;0,20;0,180;0,92;1,20;3,00;0,0;;0,20;;;;35;;;;1,0;;;;;;;;6,30;;6,30;12,60;;;1,44;1,44;;;14,04;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;0,10;0,28;;;0,40;0,11;0,17;0,0;0,10;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;32,0;6,25;0,80;
Hyldeb�r, r�;Elderberry, raw;28;281;67;0,7;0,6;0,7;18,4;11,6;11,6;6,8;0,5;0,0;0,02;0,64;20,2;79,8;27,1;0,0;325;0,00;0,00;;;;1,00;1,00;;;;;;0,070;;;0,06;1,97;1,70;0,18;0,14;1,8;12,0;17,0;0,00;29,0;29,0;;8,0;321,0;47,4;32,0;;0,90;0,062;0,21;;4,10;;;0,60;;;;56;;;;2,5;;4,8;0,14;0,35;0,23;2,74;;3,12;;3,15;6,27;;;0,25;0,25;;;6,52;0,00;0,00;;;;;;;;;;;;7,00;;;;;;;;;;;;;;;;;;;;0,03;;0,01;;;;;;;;;;;;0,03;;;;;;;;;;;;;0,16;;0,13;;;;;;;0,00;;;;;;;;;;0,03;0,03;0,29;;;0,35;0,13;0,16;0,0;0,11;28;60;27;14;15;40;51;28;16;33;48;15;30;58;96;36;25;32;;;;;;;;;;;;17,0;6,25;0,70;
Kirseb�r, r�;Cherry, raw;29;234;55;1,4;1,0;1,4;12,3;11,0;11,7;1,3;0,3;0,0;0,005;0,625;14,675;85,325;5,8;0,0;69;0,00;0,00;;;;0,20;0,20;;;;;;0,025;;;0,03;0,32;0,20;0,05;0,26;0,4;8,0;6,0;0,00;10,0;10,0;;2,0;176,0;20,8;8,0;;0,30;0,070;0,10;0,08;0,30;;;0,10;;;;28;;;;0,2;;1,5;0,01;0,10;0,05;0,49;;5,40;;6,10;11,50;;;0,20;0,20;;;11,70;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;0,80;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,05;;0,02;;;;;;;;;0,00;;;0,09;;;;;;;;;;;;;0,05;;0,05;;;;;;;;;;;;;;;;;0,07;0,09;0,10;;;0,27;0,05;0,05;0,0;0,22;24;35;46;5;4;24;15;26;7;33;20;16;37;735;46;29;40;40;;;0,01;0,00;0,03;;;;;;;25,0;6,25;0,80;
Laks, atlantisk, vild, r�;Salmon, Atlantic, wild, raw;30;666;159;18,4;15,6;18,4;4,5;4,5;0,0;0,0;7,5;0,0;0,1425;1,6;32;68;15,0;15,0;0;30,00;30,00;;;;1,30;1,30;;;;;0,0;0,230;;;0,10;9,24;6,00;0,98;2,00;5,0;26,0;4,0;6,20;1,0;1,0;;57,0;330,0;20,0;24,0;;0,80;0,170;1,04;0,04;1,54;0,0;;32,16;;;;200;;;;30,0;;2,3;2,88;63,77;0,11;6,00;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,26;;0,93;0,00;0,16;0,00;;0,00;;0,00;;0,01;;0,33;;0,00;1,43;;;0,12;;0,00;0,13;0,07;;;;;;0,21;;0,14;;0,07;0,03;0,00;0,00;;;0,36;;;;0,16;;0,93;;0,19;1,36;2,09;1,91;;;5,55;1,66;0,25;70,0;2,94;913;1443;1649;559;118;736;618;824;194;1060;2061;412;1119;1737;2414;883;648;707;;;;;;;0,35;;;;0,35;35,0;6,25;0,74;
Majskolbe, r�;Sweetcorn, on-the-cob, raw;31;381;91;3,7;3,2;3,7;16,3;13,5;23,7;2,8;1,8;0,0;0,0075;0,7;22,5;77,5;3,9;0,0;47;0,00;0,00;;;;0,80;0,80;;;;;0,3;0,150;;;0,08;2,19;1,80;0,16;0,54;0,5;33,0;27,0;0,00;6,8;6,8;;3,0;306,0;4,0;39,0;;0,60;0,240;1,40;0,35;1,00;0,0;;4,00;;;;170;;;;0,5;;4,1;;;;;;0,20;;0,60;0,80;0,00;0,10;0,80;0,90;;;1,70;0,00;0,00;;;;;;22,00;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,01;0,00;0,24;0,00;0,04;0,00;;0,00;;;;0,00;0,00;0,00;0,00;;0,52;;;0,00;;0,00;;;;;;;;0,86;;0,03;;;;0,00;;;0,00;0,00;;;;0,00;;0,00;;;0,28;0,52;0,89;;;1,69;0,03;0,86;0,0;0,59;136;468;101;71;59;189;142;136;24;178;154;101;278;237;764;136;332;189;;;;0,00;;;;;;;0,00;64,0;6,25;0,94;
K�rnem�lk;Milk, buttermilk;32;154;36;3,4;3,0;3,3;4,8;4,8;3,7;0,0;0,5;0,0;0,10955;0,74;9,425;90,575;4,2;4,0;2;0,08;0,08;;;;0,01;0,01;;;;;0,0;0,038;;;0,16;0,89;0,09;0,04;0,34;1,6;2,9;2,0;0,20;0,3;0,3;;43,8;155,7;120,7;12,1;;0,02;0,012;0,41;0,00;0,05;5,0;;1,61;;;;92;;93;;13,0;;0,8;0,00;0,30;0,00;0,09;;0,00;0,04;0,00;0,04;3,67;0,00;0,00;3,67;;;3,71;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;0,89;0,02;0,91;0,03;;;;;1,30;0,94;0,02;0,01;0,01;0,02;0,02;;0,06;;0,15;;0,05;;;;;;;0,01;;0,01;;;0,11;;;0,01;;;;;;;;;;0,01;;0,00;;;;;;;;;;;;;;;;;0,32;0,14;0,01;;;0,47;0,00;0,01;3,6;0,53;192;309;282;85;22;171;149;144;48;229;112;96;112;266;645;64;330;192;;;;;;;;;;;;0,0;6,38;0,95;1,02
